CUPS;Fecha y hora de la medida;Periodo;Medida de la magnitud Activa Entrante (neta);Medida de la magnitud activa saliente (neta);Medida de la magnitud Reactiva Inductiva;Medida de la magnitud Reactiva Capacitiva;Potencia maxima demandada
ES0031408318021001RP;25/02/2024 12:15:00;13;25;0;6;0;100
ES0031408318021001RP;25/02/2024 12:30:00;13;25;0;7;0;100
ES0031408318021001RP;25/02/2024 12:45:00;13;25;0;7;0;100
ES0031408318021001RP;25/02/2024 13:00:00;13;25;0;6;0;100
ES0031408318021001RP;25/02/2024 13:15:00;14;26;0;7;0;104
ES0031408318021001RP;25/02/2024 13:30:00;14;25;0;6;0;100
ES0031408318021001RP;25/02/2024 13:45:00;14;25;0;5;0;100
ES0031408318021001RP;25/02/2024 14:00:00;14;26;0;7;0;104
ES0031408318021001RP;25/02/2024 14:15:00;15;26;0;6;0;104
ES0031408318021001RP;25/02/2024 14:30:00;15;25;0;6;0;100
ES0031408318021001RP;25/02/2024 14:45:00;15;25;0;7;0;100
ES0031408318021001RP;25/02/2024 15:00:00;15;26;0;7;0;104
ES0031408318021001RP;25/02/2024 15:15:00;16;26;0;6;0;104
ES0031408318021001RP;25/02/2024 15:30:00;16;26;0;5;0;104
ES0031408318021001RP;25/02/2024 15:45:00;16;26;0;6;0;104
ES0031408318021001RP;25/02/2024 16:00:00;16;25;0;6;0;100
ES0031408318021001RP;25/02/2024 16:15:00;17;27;0;7;0;108
ES0031408318021001RP;25/02/2024 16:30:00;17;26;0;7;0;104
ES0031408318021001RP;25/02/2024 16:45:00;17;25;0;6;0;100
ES0031408318021001RP;25/02/2024 17:00:00;17;25;0;6;0;100
ES0031408318021001RP;25/02/2024 17:15:00;18;25;0;6;0;100
ES0031408318021001RP;25/02/2024 17:30:00;18;26;0;7;0;104
ES0031408318021001RP;25/02/2024 17:45:00;18;26;0;6;0;104
ES0031408318021001RP;25/02/2024 18:00:00;18;26;0;6;0;104
ES0031408318021001RP;25/02/2024 18:15:00;19;26;0;6;0;104
ES0031408318021001RP;25/02/2024 18:30:00;19;26;0;5;0;104
ES0031408318021001RP;25/02/2024 18:45:00;19;28;0;7;0;112
ES0031408318021001RP;25/02/2024 19:00:00;19;28;0;6;0;112
ES0031408318021001RP;25/02/2024 19:15:00;20;28;0;7;0;112
ES0031408318021001RP;25/02/2024 19:30:00;20;27;0;5;0;108
ES0031408318021001RP;25/02/2024 19:45:00;20;26;0;6;0;104
ES0031408318021001RP;25/02/2024 20:00:00;20;26;0;6;0;104
ES0031408318021001RP;25/02/2024 20:15:00;21;26;0;7;0;104
ES0031408318021001RP;25/02/2024 20:30:00;21;25;0;7;0;100
ES0031408318021001RP;25/02/2024 20:45:00;21;27;0;7;0;108
ES0031408318021001RP;25/02/2024 21:00:00;21;26;0;7;0;104
ES0031408318021001RP;25/02/2024 21:15:00;22;26;0;6;0;104
ES0031408318021001RP;25/02/2024 21:30:00;22;26;0;7;0;104
ES0031408318021001RP;25/02/2024 21:45:00;22;25;0;7;0;100
ES0031408318021001RP;25/02/2024 22:00:00;22;26;0;8;0;104
ES0031408318021001RP;25/02/2024 22:15:00;23;26;0;7;0;104
ES0031408318021001RP;25/02/2024 22:30:00;23;25;0;7;0;100
ES0031408318021001RP;25/02/2024 22:45:00;23;25;0;7;0;100
ES0031408318021001RP;25/02/2024 23:00:00;23;24;0;7;0;96
ES0031408318021001RP;25/02/2024 23:15:00;24;24;0;5;0;96
ES0031408318021001RP;25/02/2024 23:30:00;24;25;0;7;0;100
ES0031408318021001RP;25/02/2024 23:45:00;24;25;0;6;0;100
ES0031408318021001RP;26/02/2024 00:00:00;24;25;0;7;0;100
ES0031408318021001RP;26/02/2024 00:15:00;1;24;0;6;0;96
ES0031408318021001RP;26/02/2024 00:30:00;1;25;0;6;0;100
ES0031408318021001RP;26/02/2024 00:45:00;1;25;0;7;0;100
ES0031408318021001RP;26/02/2024 01:00:00;1;24;0;6;0;96
ES0031408318021001RP;26/02/2024 01:15:00;2;24;0;7;0;96
ES0031408318021001RP;26/02/2024 01:30:00;2;25;0;7;0;100
ES0031408318021001RP;26/02/2024 01:45:00;2;25;0;7;0;100
ES0031408318021001RP;26/02/2024 02:00:00;2;24;0;6;0;96
ES0031408318021001RP;26/02/2024 02:15:00;3;25;0;7;0;100
ES0031408318021001RP;26/02/2024 02:30:00;3;24;0;6;0;96
ES0031408318021001RP;26/02/2024 02:45:00;3;25;0;7;0;100
ES0031408318021001RP;26/02/2024 03:00:00;3;24;0;7;0;96
ES0031408318021001RP;26/02/2024 03:15:00;4;25;0;7;0;100
ES0031408318021001RP;26/02/2024 03:30:00;4;24;0;5;0;96
ES0031408318021001RP;26/02/2024 03:45:00;4;25;0;6;0;100
ES0031408318021001RP;26/02/2024 04:00:00;4;24;0;7;0;96
ES0031408318021001RP;26/02/2024 04:15:00;5;25;0;7;0;100
ES0031408318021001RP;26/02/2024 04:30:00;5;25;0;6;0;100
ES0031408318021001RP;26/02/2024 04:45:00;5;24;0;6;0;96
ES0031408318021001RP;26/02/2024 05:00:00;5;24;0;6;0;96
ES0031408318021001RP;26/02/2024 05:15:00;6;24;0;7;0;96
ES0031408318021001RP;26/02/2024 05:30:00;6;24;0;6;0;96
ES0031408318021001RP;26/02/2024 05:45:00;6;26;0;6;0;104
ES0031408318021001RP;26/02/2024 06:00:00;6;27;0;7;0;108
ES0031408318021001RP;26/02/2024 06:15:00;7;34;0;8;0;136
ES0031408318021001RP;26/02/2024 06:30:00;7;40;0;8;0;160
ES0031408318021001RP;26/02/2024 06:45:00;7;38;0;9;0;152
ES0031408318021001RP;26/02/2024 07:00:00;7;37;0;8;0;148
ES0031408318021001RP;26/02/2024 07:15:00;8;49;0;11;0;196
ES0031408318021001RP;26/02/2024 07:30:00;8;52;0;11;0;208
ES0031408318021001RP;26/02/2024 07:45:00;8;58;0;10;0;232
ES0031408318021001RP;26/02/2024 08:00:00;8;59;0;11;0;236
ES0031408318021001RP;26/02/2024 08:15:00;9;72;0;10;0;288
ES0031408318021001RP;26/02/2024 08:30:00;9;80;0;11;0;320
ES0031408318021001RP;26/02/2024 08:45:00;9;81;0;11;0;324
ES0031408318021001RP;26/02/2024 09:00:00;9;81;0;10;0;324
ES0031408318021001RP;26/02/2024 09:15:00;10;84;0;11;0;336
ES0031408318021001RP;26/02/2024 09:30:00;10;86;0;11;0;344
ES0031408318021001RP;26/02/2024 09:45:00;10;92;0;12;0;368
ES0031408318021001RP;26/02/2024 10:00:00;10;92;0;12;0;368
ES0031408318021001RP;26/02/2024 10:15:00;11;95;0;14;0;380
ES0031408318021001RP;26/02/2024 10:30:00;11;93;0;14;0;372
ES0031408318021001RP;26/02/2024 10:45:00;11;97;0;12;0;388
ES0031408318021001RP;26/02/2024 11:00:00;11;100;0;14;0;400
ES0031408318021001RP;26/02/2024 11:15:00;12;108;0;13;0;432
ES0031408318021001RP;26/02/2024 11:30:00;12;111;0;14;0;444
ES0031408318021001RP;26/02/2024 11:45:00;12;103;0;11;0;412
ES0031408318021001RP;26/02/2024 12:00:00;12;96;0;11;0;384
ES0031408318021001RP;26/02/2024 12:15:00;13;97;0;11;0;388
ES0031408318021001RP;26/02/2024 12:30:00;13;99;0;12;0;396
ES0031408318021001RP;26/02/2024 12:45:00;13;98;0;13;0;392
ES0031408318021001RP;26/02/2024 13:00:00;13;95;0;12;0;380
ES0031408318021001RP;26/02/2024 13:15:00;14;95;0;12;0;380
ES0031408318021001RP;26/02/2024 13:30:00;14;94;0;12;0;376
ES0031408318021001RP;26/02/2024 13:45:00;14;104;0;12;0;416
ES0031408318021001RP;26/02/2024 14:00:00;14;103;0;13;0;412
ES0031408318021001RP;26/02/2024 14:15:00;15;95;0;12;0;380
ES0031408318021001RP;26/02/2024 14:30:00;15;104;0;14;0;416
ES0031408318021001RP;26/02/2024 14:45:00;15;98;0;14;0;392
ES0031408318021001RP;26/02/2024 15:00:00;15;95;0;13;0;380
ES0031408318021001RP;26/02/2024 15:15:00;16;97;0;12;0;388
ES0031408318021001RP;26/02/2024 15:30:00;16;101;0;13;0;404
ES0031408318021001RP;26/02/2024 15:45:00;16;103;0;13;0;412
ES0031408318021001RP;26/02/2024 16:00:00;16;97;0;13;0;388
ES0031408318021001RP;26/02/2024 16:15:00;17;96;0;10;0;384
ES0031408318021001RP;26/02/2024 16:30:00;17;93;0;10;0;372
ES0031408318021001RP;26/02/2024 16:45:00;17;98;0;10;0;392
ES0031408318021001RP;26/02/2024 17:00:00;17;87;0;11;0;348
ES0031408318021001RP;26/02/2024 17:15:00;18;87;0;8;0;348
ES0031408318021001RP;26/02/2024 17:30:00;18;83;0;8;0;332
ES0031408318021001RP;26/02/2024 17:45:00;18;84;0;8;0;336
ES0031408318021001RP;26/02/2024 18:00:00;18;81;0;10;0;324
ES0031408318021001RP;26/02/2024 18:15:00;19;80;0;8;0;320
ES0031408318021001RP;26/02/2024 18:30:00;19;80;0;10;0;320
ES0031408318021001RP;26/02/2024 18:45:00;19;78;0;10;0;312
ES0031408318021001RP;26/02/2024 19:00:00;19;77;0;9;0;308
ES0031408318021001RP;26/02/2024 19:15:00;20;77;0;9;0;308
ES0031408318021001RP;26/02/2024 19:30:00;20;76;0;9;0;304
ES0031408318021001RP;26/02/2024 19:45:00;20;73;0;9;0;292
ES0031408318021001RP;26/02/2024 20:00:00;20;72;0;8;0;288
ES0031408318021001RP;26/02/2024 20:15:00;21;65;0;9;0;260
ES0031408318021001RP;26/02/2024 20:30:00;21;63;0;10;0;252
ES0031408318021001RP;26/02/2024 20:45:00;21;60;0;9;0;240
ES0031408318021001RP;26/02/2024 21:00:00;21;57;0;10;0;228
ES0031408318021001RP;26/02/2024 21:15:00;22;50;0;7;0;200
ES0031408318021001RP;26/02/2024 21:30:00;22;38;0;8;0;152
ES0031408318021001RP;26/02/2024 21:45:00;22;35;0;8;0;140
ES0031408318021001RP;26/02/2024 22:00:00;22;32;0;8;0;128
ES0031408318021001RP;26/02/2024 22:15:00;23;30;0;8;0;120
ES0031408318021001RP;26/02/2024 22:30:00;23;30;0;9;0;120
ES0031408318021001RP;26/02/2024 22:45:00;23;29;0;8;0;116
ES0031408318021001RP;26/02/2024 23:00:00;23;27;0;8;0;108
ES0031408318021001RP;26/02/2024 23:15:00;24;27;0;8;0;108
ES0031408318021001RP;26/02/2024 23:30:00;24;25;0;6;0;100
ES0031408318021001RP;26/02/2024 23:45:00;24;25;0;7;0;100
ES0031408318021001RP;27/02/2024 00:00:00;24;26;0;7;0;104
ES0031408318021001RP;27/02/2024 00:15:00;1;24;0;6;0;96
ES0031408318021001RP;27/02/2024 00:30:00;1;27;0;6;0;108
ES0031408318021001RP;27/02/2024 00:45:00;1;26;0;7;0;104
ES0031408318021001RP;27/02/2024 01:00:00;1;27;0;7;0;108
ES0031408318021001RP;27/02/2024 01:15:00;2;27;0;7;0;108
ES0031408318021001RP;27/02/2024 01:30:00;2;27;0;7;0;108
ES0031408318021001RP;27/02/2024 01:45:00;2;27;0;7;0;108
ES0031408318021001RP;27/02/2024 02:00:00;2;27;0;7;0;108
ES0031408318021001RP;27/02/2024 02:15:00;3;27;0;6;0;108
ES0031408318021001RP;27/02/2024 02:30:00;3;26;0;6;0;104
ES0031408318021001RP;27/02/2024 02:45:00;3;25;0;6;0;100
ES0031408318021001RP;27/02/2024 03:00:00;3;25;0;7;0;100
ES0031408318021001RP;27/02/2024 03:15:00;4;25;0;6;0;100
ES0031408318021001RP;27/02/2024 03:30:00;4;26;0;5;0;104
ES0031408318021001RP;27/02/2024 03:45:00;4;25;0;7;0;100
ES0031408318021001RP;27/02/2024 04:00:00;4;25;0;6;0;100
ES0031408318021001RP;27/02/2024 04:15:00;5;24;0;6;0;96
ES0031408318021001RP;27/02/2024 04:30:00;5;25;0;6;0;100
ES0031408318021001RP;27/02/2024 04:45:00;5;25;0;6;0;100
ES0031408318021001RP;27/02/2024 05:00:00;5;24;0;6;0;96
ES0031408318021001RP;27/02/2024 05:15:00;6;25;0;5;0;100
ES0031408318021001RP;27/02/2024 05:30:00;6;24;0;6;0;96
ES0031408318021001RP;27/02/2024 05:45:00;6;26;0;6;0;104
ES0031408318021001RP;27/02/2024 06:00:00;6;28;0;6;0;112
ES0031408318021001RP;27/02/2024 06:15:00;7;36;0;8;0;144
ES0031408318021001RP;27/02/2024 06:30:00;7;40;0;8;0;160
ES0031408318021001RP;27/02/2024 06:45:00;7;38;0;8;0;152
ES0031408318021001RP;27/02/2024 07:00:00;7;41;0;9;0;164
ES0031408318021001RP;27/02/2024 07:15:00;8;49;0;10;0;196
ES0031408318021001RP;27/02/2024 07:30:00;8;53;0;12;0;212
ES0031408318021001RP;27/02/2024 07:45:00;8;56;0;10;0;224
ES0031408318021001RP;27/02/2024 08:00:00;8;55;0;10;0;220
ES0031408318021001RP;27/02/2024 08:15:00;9;72;0;9;0;288
ES0031408318021001RP;27/02/2024 08:30:00;9;80;0;11;0;320
ES0031408318021001RP;27/02/2024 08:45:00;9;82;0;11;0;328
ES0031408318021001RP;27/02/2024 09:00:00;9;85;0;12;0;340
ES0031408318021001RP;27/02/2024 09:15:00;10;88;0;11;0;352
ES0031408318021001RP;27/02/2024 09:30:00;10;86;0;12;0;344
ES0031408318021001RP;27/02/2024 09:45:00;10;93;0;13;0;372
ES0031408318021001RP;27/02/2024 10:00:00;10;99;0;13;0;396
ES0031408318021001RP;27/02/2024 10:15:00;11;96;0;12;0;384
ES0031408318021001RP;27/02/2024 10:30:00;11;97;0;13;0;388
ES0031408318021001RP;27/02/2024 10:45:00;11;99;0;14;0;396
ES0031408318021001RP;27/02/2024 11:00:00;11;102;0;15;0;408
ES0031408318021001RP;27/02/2024 11:15:00;12;111;0;14;0;444
ES0031408318021001RP;27/02/2024 11:30:00;12;114;0;16;0;456
ES0031408318021001RP;27/02/2024 11:45:00;12;102;0;14;0;408
ES0031408318021001RP;27/02/2024 12:00:00;12;97;0;14;0;388
ES0031408318021001RP;27/02/2024 12:15:00;13;103;0;15;0;412
ES0031408318021001RP;27/02/2024 12:30:00;13;104;0;15;0;416
ES0031408318021001RP;27/02/2024 12:45:00;13;103;0;13;0;412
ES0031408318021001RP;27/02/2024 13:00:00;13;100;0;14;0;400
ES0031408318021001RP;27/02/2024 13:15:00;14;98;0;13;0;392
ES0031408318021001RP;27/02/2024 13:30:00;14;95;0;14;0;380
ES0031408318021001RP;27/02/2024 13:45:00;14;99;0;12;0;396
ES0031408318021001RP;27/02/2024 14:00:00;14;107;0;13;0;428
ES0031408318021001RP;27/02/2024 14:15:00;15;98;0;12;0;392
ES0031408318021001RP;27/02/2024 14:30:00;15;101;0;13;0;404
ES0031408318021001RP;27/02/2024 14:45:00;15;106;0;13;0;424
ES0031408318021001RP;27/02/2024 15:00:00;15;95;0;13;0;380
ES0031408318021001RP;27/02/2024 15:15:00;16;95;0;13;0;380
ES0031408318021001RP;27/02/2024 15:30:00;16;101;0;12;0;404
ES0031408318021001RP;27/02/2024 15:45:00;16;101;0;13;0;404
ES0031408318021001RP;27/02/2024 16:00:00;16;101;0;14;0;404
ES0031408318021001RP;27/02/2024 16:15:00;17;101;0;14;0;404
ES0031408318021001RP;27/02/2024 16:30:00;17;103;0;14;0;412
ES0031408318021001RP;27/02/2024 16:45:00;17;100;0;13;0;400
ES0031408318021001RP;27/02/2024 17:00:00;17;91;0;11;0;364
ES0031408318021001RP;27/02/2024 17:15:00;18;89;0;11;0;356
ES0031408318021001RP;27/02/2024 17:30:00;18;88;0;9;0;352
ES0031408318021001RP;27/02/2024 17:45:00;18;89;0;10;0;356
ES0031408318021001RP;27/02/2024 18:00:00;18;87;0;9;0;348
ES0031408318021001RP;27/02/2024 18:15:00;19;83;0;9;0;332
ES0031408318021001RP;27/02/2024 18:30:00;19;82;0;8;0;328
ES0031408318021001RP;27/02/2024 18:45:00;19;82;0;9;0;328
ES0031408318021001RP;27/02/2024 19:00:00;19;78;0;8;0;312
ES0031408318021001RP;27/02/2024 19:15:00;20;74;0;10;0;296
ES0031408318021001RP;27/02/2024 19:30:00;20;72;0;9;0;288
ES0031408318021001RP;27/02/2024 19:45:00;20;71;0;8;0;284
ES0031408318021001RP;27/02/2024 20:00:00;20;67;0;8;0;268
ES0031408318021001RP;27/02/2024 20:15:00;21;62;0;8;0;248
ES0031408318021001RP;27/02/2024 20:30:00;21;59;0;8;0;236
ES0031408318021001RP;27/02/2024 20:45:00;21;56;0;9;0;224
ES0031408318021001RP;27/02/2024 21:00:00;21;54;0;8;0;216
ES0031408318021001RP;27/02/2024 21:15:00;22;46;0;7;0;184
ES0031408318021001RP;27/02/2024 21:30:00;22;36;0;6;0;144
ES0031408318021001RP;27/02/2024 21:45:00;22;32;0;6;0;128
ES0031408318021001RP;27/02/2024 22:00:00;22;32;0;6;0;128
ES0031408318021001RP;27/02/2024 22:15:00;23;28;0;8;0;112
ES0031408318021001RP;27/02/2024 22:30:00;23;29;0;6;0;116
ES0031408318021001RP;27/02/2024 22:45:00;23;28;0;7;0;112
ES0031408318021001RP;27/02/2024 23:00:00;23;27;0;8;0;108
ES0031408318021001RP;27/02/2024 23:15:00;24;27;0;7;0;108
ES0031408318021001RP;27/02/2024 23:30:00;24;26;0;6;0;104
ES0031408318021001RP;27/02/2024 23:45:00;24;26;0;7;0;104
ES0031408318021001RP;28/02/2024 00:00:00;24;25;0;7;0;100
ES0031408318021001RP;28/02/2024 00:15:00;1;26;0;6;0;104
ES0031408318021001RP;28/02/2024 00:30:00;1;25;0;7;0;100
ES0031408318021001RP;28/02/2024 00:45:00;1;25;0;6;0;100
ES0031408318021001RP;28/02/2024 01:00:00;1;26;0;7;0;104
ES0031408318021001RP;28/02/2024 01:15:00;2;28;0;7;0;112
ES0031408318021001RP;28/02/2024 01:30:00;2;28;0;6;0;112
ES0031408318021001RP;28/02/2024 01:45:00;2;28;0;7;0;112
ES0031408318021001RP;28/02/2024 02:00:00;2;29;0;7;0;116
ES0031408318021001RP;28/02/2024 02:15:00;3;28;0;6;0;112
ES0031408318021001RP;28/02/2024 02:30:00;3;28;0;7;0;112
ES0031408318021001RP;28/02/2024 02:45:00;3;28;0;7;0;112
ES0031408318021001RP;28/02/2024 03:00:00;3;28;0;7;0;112
ES0031408318021001RP;28/02/2024 03:15:00;4;27;0;6;0;108
ES0031408318021001RP;28/02/2024 03:30:00;4;24;0;6;0;96
ES0031408318021001RP;28/02/2024 03:45:00;4;25;0;6;0;100
ES0031408318021001RP;28/02/2024 04:00:00;4;24;0;5;0;96
ES0031408318021001RP;28/02/2024 04:15:00;5;24;0;6;0;96
ES0031408318021001RP;28/02/2024 04:30:00;5;24;0;6;0;96
ES0031408318021001RP;28/02/2024 04:45:00;5;25;0;6;0;100
ES0031408318021001RP;28/02/2024 05:00:00;5;25;0;6;0;100
ES0031408318021001RP;28/02/2024 05:15:00;6;25;0;5;0;100
ES0031408318021001RP;28/02/2024 05:30:00;6;25;0;6;0;100
ES0031408318021001RP;28/02/2024 05:45:00;6;26;0;6;0;104
ES0031408318021001RP;28/02/2024 06:00:00;6;27;0;6;0;108
ES0031408318021001RP;28/02/2024 06:15:00;7;34;0;7;0;136
ES0031408318021001RP;28/02/2024 06:30:00;7;39;0;7;0;156
ES0031408318021001RP;28/02/2024 06:45:00;7;37;0;7;0;148
ES0031408318021001RP;28/02/2024 07:00:00;7;38;0;8;0;152
ES0031408318021001RP;28/02/2024 07:15:00;8;51;0;10;0;204
ES0031408318021001RP;28/02/2024 07:30:00;8;56;0;12;0;224
ES0031408318021001RP;28/02/2024 07:45:00;8;58;0;10;0;232
ES0031408318021001RP;28/02/2024 08:00:00;8;62;0;11;0;248
ES0031408318021001RP;28/02/2024 08:15:00;9;74;0;10;0;296
ES0031408318021001RP;28/02/2024 08:30:00;9;83;0;11;0;332
ES0031408318021001RP;28/02/2024 08:45:00;9;88;0;11;0;352
ES0031408318021001RP;28/02/2024 09:00:00;9;89;0;11;0;356
ES0031408318021001RP;28/02/2024 09:15:00;10;88;0;11;0;352
ES0031408318021001RP;28/02/2024 09:30:00;10;89;0;12;0;356
ES0031408318021001RP;28/02/2024 09:45:00;10;94;0;13;0;376
ES0031408318021001RP;28/02/2024 10:00:00;10;93;0;12;0;372
ES0031408318021001RP;28/02/2024 10:15:00;11;100;0;12;0;400
ES0031408318021001RP;28/02/2024 10:30:00;11;105;0;13;0;420
ES0031408318021001RP;28/02/2024 10:45:00;11;101;0;13;0;404
ES0031408318021001RP;28/02/2024 11:00:00;11;103;0;14;0;412
ES0031408318021001RP;28/02/2024 11:15:00;12;113;0;14;0;452
ES0031408318021001RP;28/02/2024 11:30:00;12;114;0;14;0;456
ES0031408318021001RP;28/02/2024 11:45:00;12;110;0;12;0;440
ES0031408318021001RP;28/02/2024 12:00:00;12;104;0;13;0;416
ES0031408318021001RP;28/02/2024 12:15:00;13;102;0;12;0;408
ES0031408318021001RP;28/02/2024 12:30:00;13;103;0;13;0;412
ES0031408318021001RP;28/02/2024 12:45:00;13;104;0;14;0;416
ES0031408318021001RP;28/02/2024 13:00:00;13;104;0;14;0;416
ES0031408318021001RP;28/02/2024 13:15:00;14;102;0;13;0;408
ES0031408318021001RP;28/02/2024 13:30:00;14;98;0;12;0;392
ES0031408318021001RP;28/02/2024 13:45:00;14;99;0;14;0;396
ES0031408318021001RP;28/02/2024 14:00:00;14;104;0;13;0;416
ES0031408318021001RP;28/02/2024 14:15:00;15;107;0;12;0;428
ES0031408318021001RP;28/02/2024 14:30:00;15;108;0;13;0;432
ES0031408318021001RP;28/02/2024 14:45:00;15;99;0;12;0;396
ES0031408318021001RP;28/02/2024 15:00:00;15;97;0;14;0;388
ES0031408318021001RP;28/02/2024 15:15:00;16;102;0;12;0;408
ES0031408318021001RP;28/02/2024 15:30:00;16;103;0;13;0;412
ES0031408318021001RP;28/02/2024 15:45:00;16;102;0;12;0;408
ES0031408318021001RP;28/02/2024 16:00:00;16;104;0;13;0;416
ES0031408318021001RP;28/02/2024 16:15:00;17;106;0;13;0;424
ES0031408318021001RP;28/02/2024 16:30:00;17;106;0;12;0;424
ES0031408318021001RP;28/02/2024 16:45:00;17;104;0;13;0;416
ES0031408318021001RP;28/02/2024 17:00:00;17;106;0;13;0;424
ES0031408318021001RP;28/02/2024 17:15:00;18;92;0;12;0;368
ES0031408318021001RP;28/02/2024 17:30:00;18;90;0;10;0;360
ES0031408318021001RP;28/02/2024 17:45:00;18;89;0;12;0;356
ES0031408318021001RP;28/02/2024 18:00:00;18;85;0;10;0;340
ES0031408318021001RP;28/02/2024 18:15:00;19;83;0;10;0;332
ES0031408318021001RP;28/02/2024 18:30:00;19;79;0;10;0;316
ES0031408318021001RP;28/02/2024 18:45:00;19;78;0;9;0;312
ES0031408318021001RP;28/02/2024 19:00:00;19;75;0;9;0;300
ES0031408318021001RP;28/02/2024 19:15:00;20;72;0;8;0;288
ES0031408318021001RP;28/02/2024 19:30:00;20;71;0;9;0;284
ES0031408318021001RP;28/02/2024 19:45:00;20;67;0;8;0;268
ES0031408318021001RP;28/02/2024 20:00:00;20;67;0;8;0;268
ES0031408318021001RP;28/02/2024 20:15:00;21;62;0;9;0;248
ES0031408318021001RP;28/02/2024 20:30:00;21;56;0;8;0;224
ES0031408318021001RP;28/02/2024 20:45:00;21;53;0;7;0;212
ES0031408318021001RP;28/02/2024 21:00:00;21;48;0;7;0;192
ES0031408318021001RP;28/02/2024 21:15:00;22;42;0;5;0;168
ES0031408318021001RP;28/02/2024 21:30:00;22;33;0;6;0;132
ES0031408318021001RP;28/02/2024 21:45:00;22;31;0;6;0;124
ES0031408318021001RP;28/02/2024 22:00:00;22;30;0;6;0;120
ES0031408318021001RP;28/02/2024 22:15:00;23;26;0;7;0;104
ES0031408318021001RP;28/02/2024 22:30:00;23;27;0;7;0;108
ES0031408318021001RP;28/02/2024 22:45:00;23;25;0;7;0;100
ES0031408318021001RP;28/02/2024 23:00:00;23;26;0;6;0;104
ES0031408318021001RP;28/02/2024 23:15:00;24;27;0;8;0;108
ES0031408318021001RP;28/02/2024 23:30:00;24;28;0;7;0;112
ES0031408318021001RP;28/02/2024 23:45:00;24;28;0;7;0;112
ES0031408318021001RP;29/02/2024 00:00:00;24;27;0;7;0;108
ES0031408318021001RP;29/02/2024 00:15:00;1;26;0;6;0;104
ES0031408318021001RP;29/02/2024 00:30:00;1;27;0;7;0;108
ES0031408318021001RP;29/02/2024 00:45:00;1;26;0;7;0;104
ES0031408318021001RP;29/02/2024 01:00:00;1;28;0;7;0;112
ES0031408318021001RP;29/02/2024 01:15:00;2;26;0;7;0;104
ES0031408318021001RP;29/02/2024 01:30:00;2;26;0;7;0;104
ES0031408318021001RP;29/02/2024 01:45:00;2;27;0;7;0;108
ES0031408318021001RP;29/02/2024 02:00:00;2;27;0;6;0;108
ES0031408318021001RP;29/02/2024 02:15:00;3;26;0;7;0;104
ES0031408318021001RP;29/02/2024 02:30:00;3;26;0;7;0;104
ES0031408318021001RP;29/02/2024 02:45:00;3;25;0;7;0;100
ES0031408318021001RP;29/02/2024 03:00:00;3;25;0;7;0;100
ES0031408318021001RP;29/02/2024 03:15:00;4;26;0;7;0;104
ES0031408318021001RP;29/02/2024 03:30:00;4;24;0;6;0;96
ES0031408318021001RP;29/02/2024 03:45:00;4;24;0;7;0;96
ES0031408318021001RP;29/02/2024 04:00:00;4;25;0;7;0;100
ES0031408318021001RP;29/02/2024 04:15:00;5;25;0;7;0;100
ES0031408318021001RP;29/02/2024 04:30:00;5;24;0;7;0;96
ES0031408318021001RP;29/02/2024 04:45:00;5;24;0;7;0;96
ES0031408318021001RP;29/02/2024 05:00:00;5;24;0;6;0;96
ES0031408318021001RP;29/02/2024 05:15:00;6;24;0;7;0;96
ES0031408318021001RP;29/02/2024 05:30:00;6;25;0;5;0;100
ES0031408318021001RP;29/02/2024 05:45:00;6;25;0;6;0;100
ES0031408318021001RP;29/02/2024 06:00:00;6;30;0;6;0;120
ES0031408318021001RP;29/02/2024 06:15:00;7;33;0;8;0;132
ES0031408318021001RP;29/02/2024 06:30:00;7;36;0;9;0;144
ES0031408318021001RP;29/02/2024 06:45:00;7;39;0;8;0;156
ES0031408318021001RP;29/02/2024 07:00:00;7;37;0;9;0;148
ES0031408318021001RP;29/02/2024 07:15:00;8;50;0;10;0;200
ES0031408318021001RP;29/02/2024 07:30:00;8;53;0;10;0;212
ES0031408318021001RP;29/02/2024 07:45:00;8;61;0;10;0;244
ES0031408318021001RP;29/02/2024 08:00:00;8;58;0;9;0;232
ES0031408318021001RP;29/02/2024 08:15:00;9;69;0;9;0;276
ES0031408318021001RP;29/02/2024 08:30:00;9;74;0;11;0;296
ES0031408318021001RP;29/02/2024 08:45:00;9;82;0;11;0;328
ES0031408318021001RP;29/02/2024 09:00:00;9;83;0;11;0;332
ES0031408318021001RP;29/02/2024 09:15:00;10;87;0;12;0;348
ES0031408318021001RP;29/02/2024 09:30:00;10;88;0;12;0;352
ES0031408318021001RP;29/02/2024 09:45:00;10;93;0;12;0;372
ES0031408318021001RP;29/02/2024 10:00:00;10;96;0;13;0;384
ES0031408318021001RP;29/02/2024 10:15:00;11;100;0;13;0;400
ES0031408318021001RP;29/02/2024 10:30:00;11;104;0;13;0;416
ES0031408318021001RP;29/02/2024 10:45:00;11;104;0;14;0;416
ES0031408318021001RP;29/02/2024 11:00:00;11;108;0;14;0;432
ES0031408318021001RP;29/02/2024 11:15:00;12;119;0;16;0;476
ES0031408318021001RP;29/02/2024 11:30:00;12;119;0;14;0;476
ES0031408318021001RP;29/02/2024 11:45:00;12;114;0;13;0;456
ES0031408318021001RP;29/02/2024 12:00:00;12;105;0;13;0;420
ES0031408318021001RP;29/02/2024 12:15:00;13;102;0;14;0;408
