CUPS;Fecha y hora de la medida;Periodo;Medida de la magnitud Activa Entrante (neta);Medida de la magnitud activa saliente (neta);Medida de la magnitud Reactiva Inductiva;Medida de la magnitud Reactiva Capacitiva;Potencia maxima demandada
ES0031408318021001RP; 14/02/2024 19:00:00;19;315;0;35;0;315
ES0031408318021001RP; 14/02/2024 20:00:00;20;275;0;30;0;275
ES0031408318021001RP; 14/02/2024 21:00:00;21;214;0;29;0;214
ES0031408318021001RP; 14/02/2024 22:00:00;22;134;0;26;0;134
ES0031408318021001RP; 14/02/2024 23:00:00;23;109;0;28;0;109
ES0031408318021001RP; 14/02/2024 24:00:00;24;114;0;27;0;114
ES0031408318021001RP; 15/02/2024 01:00:00;1;111;0;27;0;111
ES0031408318021001RP; 15/02/2024 02:00:00;2;108;0;24;0;108
ES0031408318021001RP; 15/02/2024 03:00:00;3;105;0;25;0;105
ES0031408318021001RP; 15/02/2024 04:00:00;4;105;0;26;0;105
ES0031408318021001RP; 15/02/2024 05:00:00;5;105;0;25;0;105
ES0031408318021001RP; 15/02/2024 06:00:00;6;113;0;25;0;113
ES0031408318021001RP; 15/02/2024 07:00:00;7;156;0;37;0;156
ES0031408318021001RP; 15/02/2024 08:00:00;8;224;0;38;0;224
ES0031408318021001RP; 15/02/2024 09:00:00;9;334;0;44;0;334
ES0031408318021001RP; 15/02/2024 10:00:00;10;391;0;50;0;391
ES0031408318021001RP; 15/02/2024 11:00:00;11;446;0;55;0;446
ES0031408318021001RP; 15/02/2024 12:00:00;12;471;0;58;0;471
ES0031408318021001RP; 15/02/2024 13:00:00;13;438;0;53;0;438
ES0031408318021001RP; 15/02/2024 14:00:00;14;409;0;52;0;409
ES0031408318021001RP; 15/02/2024 15:00:00;15;406;0;53;0;406
ES0031408318021001RP; 15/02/2024 16:00:00;16;414;0;51;0;414
ES0031408318021001RP; 15/02/2024 17:00:00;17;410;0;45;0;410
ES0031408318021001RP; 15/02/2024 18:00:00;18;370;0;36;0;370
ES0031408318021001RP; 15/02/2024 19:00:00;19;343;0;35;0;343
ES0031408318021001RP; 15/02/2024 20:00:00;20;292;0;37;0;292
ES0031408318021001RP; 15/02/2024 21:00:00;21;229;0;31;0;229
ES0031408318021001RP; 15/02/2024 22:00:00;22;143;0;24;0;143
ES0031408318021001RP; 15/02/2024 23:00:00;23;107;0;27;0;107
ES0031408318021001RP; 15/02/2024 24:00:00;24;105;0;27;0;105
ES0031408318021001RP; 16/02/2024 01:00:00;1;104;0;29;0;104
ES0031408318021001RP; 16/02/2024 02:00:00;2;103;0;27;0;103
ES0031408318021001RP; 16/02/2024 03:00:00;3;102;0;27;0;102
ES0031408318021001RP; 16/02/2024 04:00:00;4;103;0;26;0;103
ES0031408318021001RP; 16/02/2024 05:00:00;5;105;0;26;0;105
ES0031408318021001RP; 16/02/2024 06:00:00;6;113;0;28;0;113
ES0031408318021001RP; 16/02/2024 07:00:00;7;149;0;31;0;149
ES0031408318021001RP; 16/02/2024 08:00:00;8;217;0;45;0;217
ES0031408318021001RP; 16/02/2024 09:00:00;9;324;0;55;0;324
ES0031408318021001RP; 16/02/2024 10:00:00;10;361;0;52;0;361
ES0031408318021001RP; 16/02/2024 11:00:00;11;396;0;56;0;396
ES0031408318021001RP; 16/02/2024 12:00:00;12;426;0;60;0;426
ES0031408318021001RP; 16/02/2024 13:00:00;13;404;0;55;0;404
ES0031408318021001RP; 16/02/2024 14:00:00;14;399;0;55;0;399
ES0031408318021001RP; 16/02/2024 15:00:00;15;371;0;51;0;371
ES0031408318021001RP; 16/02/2024 16:00:00;16;398;0;58;0;398
ES0031408318021001RP; 16/02/2024 17:00:00;17;367;0;49;0;367
ES0031408318021001RP; 16/02/2024 18:00:00;18;322;0;41;0;322
ES0031408318021001RP; 16/02/2024 19:00:00;19;292;0;36;0;292
ES0031408318021001RP; 16/02/2024 20:00:00;20;259;0;36;0;259
ES0031408318021001RP; 16/02/2024 21:00:00;21;220;0;37;0;220
ES0031408318021001RP; 16/02/2024 22:00:00;22;146;0;28;0;146
ES0031408318021001RP; 16/02/2024 23:00:00;23;113;0;30;0;113
ES0031408318021001RP; 16/02/2024 24:00:00;24;104;0;26;0;104
ES0031408318021001RP; 17/02/2024 01:00:00;1;100;0;25;0;100
ES0031408318021001RP; 17/02/2024 02:00:00;2;102;0;26;0;102
ES0031408318021001RP; 17/02/2024 03:00:00;3;99;0;25;0;99
ES0031408318021001RP; 17/02/2024 04:00:00;4;99;0;26;0;99
ES0031408318021001RP; 17/02/2024 05:00:00;5;100;0;27;0;100
ES0031408318021001RP; 17/02/2024 06:00:00;6;102;0;27;0;102
ES0031408318021001RP; 17/02/2024 07:00:00;7;115;0;30;0;115
ES0031408318021001RP; 17/02/2024 08:00:00;8;127;0;38;0;127
ES0031408318021001RP; 17/02/2024 09:00:00;9;162;0;41;0;162
ES0031408318021001RP; 17/02/2024 10:00:00;10;167;0;39;0;167
ES0031408318021001RP; 17/02/2024 11:00:00;11;180;0;41;0;180
ES0031408318021001RP; 17/02/2024 12:00:00;12;171;0;42;0;171
ES0031408318021001RP; 17/02/2024 13:00:00;13;186;0;40;0;186
ES0031408318021001RP; 17/02/2024 14:00:00;14;146;0;32;0;146
ES0031408318021001RP; 17/02/2024 15:00:00;15;125;0;29;0;125
ES0031408318021001RP; 17/02/2024 16:00:00;16;108;0;30;0;108
ES0031408318021001RP; 17/02/2024 17:00:00;17;104;0;27;0;104
ES0031408318021001RP; 17/02/2024 18:00:00;18;103;0;25;0;103
ES0031408318021001RP; 17/02/2024 19:00:00;19;107;0;26;0;107
ES0031408318021001RP; 17/02/2024 20:00:00;20;109;0;27;0;109
ES0031408318021001RP; 17/02/2024 21:00:00;21;107;0;24;0;107
ES0031408318021001RP; 17/02/2024 22:00:00;22;105;0;26;0;105
ES0031408318021001RP; 17/02/2024 23:00:00;23;105;0;25;0;105
ES0031408318021001RP; 17/02/2024 24:00:00;24;103;0;25;0;103
ES0031408318021001RP; 18/02/2024 01:00:00;1;103;0;26;0;103
ES0031408318021001RP; 18/02/2024 02:00:00;2;103;0;26;0;103
ES0031408318021001RP; 18/02/2024 03:00:00;3;104;0;27;0;104
ES0031408318021001RP; 18/02/2024 04:00:00;4;103;0;26;0;103
ES0031408318021001RP; 18/02/2024 05:00:00;5;100;0;25;0;100
ES0031408318021001RP; 18/02/2024 06:00:00;6;102;0;25;0;102
ES0031408318021001RP; 18/02/2024 07:00:00;7;100;0;22;0;100
ES0031408318021001RP; 18/02/2024 08:00:00;8;101;0;24;0;101
ES0031408318021001RP; 18/02/2024 09:00:00;9;98;0;22;0;98
ES0031408318021001RP; 18/02/2024 10:00:00;10;99;0;27;0;99
ES0031408318021001RP; 18/02/2024 11:00:00;11;99;0;22;0;99
ES0031408318021001RP; 18/02/2024 12:00:00;12;103;0;24;0;103
ES0031408318021001RP; 18/02/2024 13:00:00;13;108;0;27;0;108
ES0031408318021001RP; 18/02/2024 14:00:00;14;109;0;25;0;109
ES0031408318021001RP; 18/02/2024 15:00:00;15;105;0;25;0;105
ES0031408318021001RP; 18/02/2024 16:00:00;16;105;0;24;0;105
ES0031408318021001RP; 18/02/2024 17:00:00;17;109;0;29;0;109
ES0031408318021001RP; 18/02/2024 18:00:00;18;110;0;26;0;110
ES0031408318021001RP; 18/02/2024 19:00:00;19;113;0;27;0;113
ES0031408318021001RP; 18/02/2024 20:00:00;20;108;0;27;0;108
ES0031408318021001RP; 18/02/2024 21:00:00;21;107;0;27;0;107
ES0031408318021001RP; 18/02/2024 22:00:00;22;103;0;27;0;103
ES0031408318021001RP; 18/02/2024 23:00:00;23;103;0;25;0;103
ES0031408318021001RP; 18/02/2024 24:00:00;24;105;0;26;0;105
ES0031408318021001RP; 19/02/2024 01:00:00;1;104;0;28;0;104
ES0031408318021001RP; 19/02/2024 02:00:00;2;103;0;28;0;103
ES0031408318021001RP; 19/02/2024 03:00:00;3;101;0;24;0;101
ES0031408318021001RP; 19/02/2024 04:00:00;4;103;0;27;0;103
ES0031408318021001RP; 19/02/2024 05:00:00;5;101;0;28;0;101
ES0031408318021001RP; 19/02/2024 06:00:00;6;104;0;23;0;104
ES0031408318021001RP; 19/02/2024 07:00:00;7;158;0;33;0;158
ES0031408318021001RP; 19/02/2024 08:00:00;8;223;0;44;0;223
ES0031408318021001RP; 19/02/2024 09:00:00;9;338;0;48;0;338
ES0031408318021001RP; 19/02/2024 10:00:00;10;372;0;53;0;372
ES0031408318021001RP; 19/02/2024 11:00:00;11;393;0;53;0;393
ES0031408318021001RP; 19/02/2024 12:00:00;12;438;0;55;0;438
ES0031408318021001RP; 19/02/2024 13:00:00;13;418;0;57;0;418
ES0031408318021001RP; 19/02/2024 14:00:00;14;429;0;59;0;429
ES0031408318021001RP; 19/02/2024 15:00:00;15;415;0;52;0;415
ES0031408318021001RP; 19/02/2024 16:00:00;16;411;0;51;0;411
ES0031408318021001RP; 19/02/2024 17:00:00;17;386;0;45;0;386
ES0031408318021001RP; 19/02/2024 18:00:00;18;346;0;37;0;346
ES0031408318021001RP; 19/02/2024 19:00:00;19;329;0;38;0;329
ES0031408318021001RP; 19/02/2024 20:00:00;20;292;0;36;0;292
ES0031408318021001RP; 19/02/2024 21:00:00;21;239;0;34;0;239
ES0031408318021001RP; 19/02/2024 22:00:00;22;150;0;28;0;150
ES0031408318021001RP; 19/02/2024 23:00:00;23;108;0;28;0;108
ES0031408318021001RP; 19/02/2024 24:00:00;24;102;0;26;0;102
ES0031408318021001RP; 20/02/2024 01:00:00;1;109;0;28;0;109
ES0031408318021001RP; 20/02/2024 02:00:00;2;111;0;26;0;111
ES0031408318021001RP; 20/02/2024 03:00:00;3;104;0;24;0;104
ES0031408318021001RP; 20/02/2024 04:00:00;4;102;0;23;0;102
ES0031408318021001RP; 20/02/2024 05:00:00;5;101;0;24;0;101
ES0031408318021001RP; 20/02/2024 06:00:00;6;109;0;27;0;109
ES0031408318021001RP; 20/02/2024 07:00:00;7;148;0;32;0;148
ES0031408318021001RP; 20/02/2024 08:00:00;8;217;0;41;0;217
ES0031408318021001RP; 20/02/2024 09:00:00;9;304;0;44;0;304
ES0031408318021001RP; 20/02/2024 10:00:00;10;359;0;52;0;359
ES0031408318021001RP; 20/02/2024 11:00:00;11;401;0;56;0;401
ES0031408318021001RP; 20/02/2024 12:00:00;12;446;0;57;0;446
ES0031408318021001RP; 20/02/2024 13:00:00;13;422;0;53;0;422
ES0031408318021001RP; 20/02/2024 14:00:00;14;414;0;56;0;414
ES0031408318021001RP; 20/02/2024 15:00:00;15;410;0;49;0;410
ES0031408318021001RP; 20/02/2024 16:00:00;16;399;0;51;0;399
ES0031408318021001RP; 20/02/2024 17:00:00;17;385;0;50;0;385
ES0031408318021001RP; 20/02/2024 18:00:00;18;334;0;39;0;334
ES0031408318021001RP; 20/02/2024 19:00:00;19;312;0;37;0;312
ES0031408318021001RP; 20/02/2024 20:00:00;20;279;0;32;0;279
ES0031408318021001RP; 20/02/2024 21:00:00;21;227;0;30;0;227
ES0031408318021001RP; 20/02/2024 22:00:00;22;142;0;24;0;142
ES0031408318021001RP; 20/02/2024 23:00:00;23;104;0;25;0;104
ES0031408318021001RP; 20/02/2024 24:00:00;24;105;0;27;0;105
ES0031408318021001RP; 21/02/2024 01:00:00;1;98;0;24;0;98
ES0031408318021001RP; 21/02/2024 02:00:00;2;108;0;24;0;108
ES0031408318021001RP; 21/02/2024 03:00:00;3;109;0;27;0;109
ES0031408318021001RP; 21/02/2024 04:00:00;4;105;0;26;0;105
ES0031408318021001RP; 21/02/2024 05:00:00;5;100;0;24;0;100
ES0031408318021001RP; 21/02/2024 06:00:00;6;105;0;25;0;105
ES0031408318021001RP; 21/02/2024 07:00:00;7;151;0;29;0;151
ES0031408318021001RP; 21/02/2024 08:00:00;8;213;0;39;0;213
ES0031408318021001RP; 21/02/2024 09:00:00;9;315;0;43;0;315
ES0031408318021001RP; 21/02/2024 10:00:00;10;376;0;50;0;376
ES0031408318021001RP; 21/02/2024 11:00:00;11;425;0;49;0;425
ES0031408318021001RP; 21/02/2024 12:00:00;12;438;0;55;0;438
ES0031408318021001RP; 21/02/2024 13:00:00;13;411;0;51;0;411
ES0031408318021001RP; 21/02/2024 14:00:00;14;392;0;50;0;392
ES0031408318021001RP; 21/02/2024 15:00:00;15;406;0;54;0;406
ES0031408318021001RP; 21/02/2024 16:00:00;16;410;0;56;0;410
ES0031408318021001RP; 21/02/2024 17:00:00;17;419;0;50;0;419
ES0031408318021001RP; 21/02/2024 18:00:00;18;360;0;44;0;360
ES0031408318021001RP; 21/02/2024 19:00:00;19;312;0;37;0;312
ES0031408318021001RP; 21/02/2024 20:00:00;20;271;0;29;0;271
ES0031408318021001RP; 21/02/2024 21:00:00;21;228;0;28;0;228
ES0031408318021001RP; 21/02/2024 22:00:00;22;138;0;25;0;138
ES0031408318021001RP; 21/02/2024 23:00:00;23;106;0;28;0;106
ES0031408318021001RP; 21/02/2024 24:00:00;24;116;0;28;0;116
ES0031408318021001RP; 22/02/2024 01:00:00;1;107;0;27;0;107
ES0031408318021001RP; 22/02/2024 02:00:00;2;108;0;28;0;108
ES0031408318021001RP; 22/02/2024 03:00:00;3;103;0;25;0;103
ES0031408318021001RP; 22/02/2024 04:00:00;4;98;0;25;0;98
ES0031408318021001RP; 22/02/2024 05:00:00;5;97;0;24;0;97
ES0031408318021001RP; 22/02/2024 06:00:00;6;101;0;23;0;101
ES0031408318021001RP; 22/02/2024 07:00:00;7;148;0;31;0;148
ES0031408318021001RP; 22/02/2024 08:00:00;8;217;0;42;0;217
ES0031408318021001RP; 22/02/2024 09:00:00;9;301;0;45;0;301
ES0031408318021001RP; 22/02/2024 10:00:00;10;344;0;46;0;344
ES0031408318021001RP; 22/02/2024 11:00:00;11;398;0;49;0;398
ES0031408318021001RP; 22/02/2024 12:00:00;12;427;0;51;0;427
ES0031408318021001RP; 22/02/2024 13:00:00;13;407;0;52;0;407
ES0031408318021001RP; 22/02/2024 14:00:00;14;404;0;48;0;404
ES0031408318021001RP; 22/02/2024 15:00:00;15;393;0;49;0;393
ES0031408318021001RP; 22/02/2024 16:00:00;16;396;0;53;0;396
ES0031408318021001RP; 22/02/2024 17:00:00;17;387;0;48;0;387
ES0031408318021001RP; 22/02/2024 18:00:00;18;354;0;42;0;354
ES0031408318021001RP; 22/02/2024 19:00:00;19;318;0;36;0;318
ES0031408318021001RP; 22/02/2024 20:00:00;20;282;0;29;0;282
ES0031408318021001RP; 22/02/2024 21:00:00;21;226;0;30;0;226
ES0031408318021001RP; 22/02/2024 22:00:00;22;143;0;24;0;143
ES0031408318021001RP; 22/02/2024 23:00:00;23;109;0;27;0;109
ES0031408318021001RP; 22/02/2024 24:00:00;24;101;0;26;0;101
ES0031408318021001RP; 23/02/2024 01:00:00;1;100;0;24;0;100
ES0031408318021001RP; 23/02/2024 02:00:00;2;102;0;26;0;102
ES0031408318021001RP; 23/02/2024 03:00:00;3;101;0;25;0;101
ES0031408318021001RP; 23/02/2024 04:00:00;4;100;0;25;0;100
ES0031408318021001RP; 23/02/2024 05:00:00;5;100;0;25;0;100
ES0031408318021001RP; 23/02/2024 06:00:00;6;104;0;24;0;104
ES0031408318021001RP; 23/02/2024 07:00:00;7;144;0;31;0;144
ES0031408318021001RP; 23/02/2024 08:00:00;8;209;0;40;0;209
ES0031408318021001RP; 23/02/2024 09:00:00;9;287;0;40;0;287
ES0031408318021001RP; 23/02/2024 10:00:00;10;340;0;46;0;340
ES0031408318021001RP; 23/02/2024 11:00:00;11;383;0;51;0;383
ES0031408318021001RP; 23/02/2024 12:00:00;12;432;0;58;0;432
ES0031408318021001RP; 23/02/2024 13:00:00;13;398;0;53;0;398
ES0031408318021001RP; 23/02/2024 14:00:00;14;384;0;54;0;384
ES0031408318021001RP; 23/02/2024 15:00:00;15;387;0;56;0;387
ES0031408318021001RP; 23/02/2024 16:00:00;16;373;0;52;0;373
ES0031408318021001RP; 23/02/2024 17:00:00;17;338;0;44;0;338
ES0031408318021001RP; 23/02/2024 18:00:00;18;302;0;38;0;302
ES0031408318021001RP; 23/02/2024 19:00:00;19;284;0;37;0;284
ES0031408318021001RP; 23/02/2024 20:00:00;20;247;0;32;0;247
ES0031408318021001RP; 23/02/2024 21:00:00;21;209;0;27;0;209
ES0031408318021001RP; 23/02/2024 22:00:00;22;134;0;26;0;134
ES0031408318021001RP; 23/02/2024 23:00:00;23;104;0;26;0;104
ES0031408318021001RP; 23/02/2024 24:00:00;24;101;0;26;0;101
ES0031408318021001RP; 24/02/2024 01:00:00;1;98;0;24;0;98
ES0031408318021001RP; 24/02/2024 02:00:00;2;99;0;26;0;99
ES0031408318021001RP; 24/02/2024 03:00:00;3;98;0;27;0;98
ES0031408318021001RP; 24/02/2024 04:00:00;4;97;0;26;0;97
ES0031408318021001RP; 24/02/2024 05:00:00;5;99;0;27;0;99
ES0031408318021001RP; 24/02/2024 06:00:00;6;99;0;26;0;99
ES0031408318021001RP; 24/02/2024 07:00:00;7;101;0;24;0;101
ES0031408318021001RP; 24/02/2024 08:00:00;8;99;0;26;0;99
ES0031408318021001RP; 24/02/2024 09:00:00;9;106;0;25;0;106
ES0031408318021001RP; 24/02/2024 10:00:00;10;117;0;24;0;117
ES0031408318021001RP; 24/02/2024 11:00:00;11;150;0;22;0;150
ES0031408318021001RP; 24/02/2024 12:00:00;12;172;0;25;0;172
ES0031408318021001RP; 24/02/2024 13:00:00;13;177;0;23;0;177
ES0031408318021001RP; 24/02/2024 14:00:00;14;167;0;22;0;167
ES0031408318021001RP; 24/02/2024 15:00:00;15;129;0;26;0;129
ES0031408318021001RP; 24/02/2024 16:00:00;16;99;0;24;0;99
ES0031408318021001RP; 24/02/2024 17:00:00;17;104;0;26;0;104
ES0031408318021001RP; 24/02/2024 18:00:00;18;104;0;27;0;104
ES0031408318021001RP; 24/02/2024 19:00:00;19;107;0;24;0;107
ES0031408318021001RP; 24/02/2024 20:00:00;20;107;0;25;0;107
ES0031408318021001RP; 24/02/2024 21:00:00;21;107;0;26;0;107
ES0031408318021001RP; 24/02/2024 22:00:00;22;106;0;27;0;106
ES0031408318021001RP; 24/02/2024 23:00:00;23;105;0;27;0;105
ES0031408318021001RP; 24/02/2024 24:00:00;24;104;0;27;0;104
ES0031408318021001RP; 25/02/2024 01:00:00;1;105;0;27;0;105
ES0031408318021001RP; 25/02/2024 02:00:00;2;102;0;27;0;102
ES0031408318021001RP; 25/02/2024 03:00:00;3;102;0;27;0;102
ES0031408318021001RP; 25/02/2024 04:00:00;4;102;0;26;0;102
ES0031408318021001RP; 25/02/2024 05:00:00;5;101;0;27;0;101
ES0031408318021001RP; 25/02/2024 06:00:00;6;100;0;25;0;100
ES0031408318021001RP; 25/02/2024 07:00:00;7;100;0;26;0;100
ES0031408318021001RP; 25/02/2024 08:00:00;8;100;0;25;0;100
ES0031408318021001RP; 25/02/2024 09:00:00;9;98;0;24;0;98
ES0031408318021001RP; 25/02/2024 10:00:00;10;95;0;24;0;95
ES0031408318021001RP; 25/02/2024 11:00:00;11;95;0;24;0;95
ES0031408318021001RP; 25/02/2024 12:00:00;12;97;0;23;0;97
ES0031408318021001RP; 25/02/2024 13:00:00;13;100;0;26;0;100
ES0031408318021001RP; 25/02/2024 14:00:00;14;102;0;25;0;102
ES0031408318021001RP; 25/02/2024 15:00:00;15;102;0;26;0;102
ES0031408318021001RP; 25/02/2024 16:00:00;16;103;0;23;0;103
ES0031408318021001RP; 25/02/2024 17:00:00;17;103;0;26;0;103
ES0031408318021001RP; 25/02/2024 18:00:00;18;103;0;25;0;103
ES0031408318021001RP; 25/02/2024 19:00:00;19;108;0;24;0;108
ES0031408318021001RP; 25/02/2024 20:00:00;20;107;0;24;0;107
ES0031408318021001RP; 25/02/2024 21:00:00;21;104;0;28;0;104
ES0031408318021001RP; 25/02/2024 22:00:00;22;103;0;28;0;103
ES0031408318021001RP; 25/02/2024 23:00:00;23;100;0;28;0;100
ES0031408318021001RP; 25/02/2024 24:00:00;24;99;0;25;0;99
ES0031408318021001RP; 26/02/2024 01:00:00;1;98;0;25;0;98
ES0031408318021001RP; 26/02/2024 02:00:00;2;98;0;27;0;98
ES0031408318021001RP; 26/02/2024 03:00:00;3;98;0;27;0;98
ES0031408318021001RP; 26/02/2024 04:00:00;4;98;0;25;0;98
ES0031408318021001RP; 26/02/2024 05:00:00;5;98;0;25;0;98
ES0031408318021001RP; 26/02/2024 06:00:00;6;101;0;26;0;101
ES0031408318021001RP; 26/02/2024 07:00:00;7;149;0;33;0;149
ES0031408318021001RP; 26/02/2024 08:00:00;8;218;0;43;0;218
ES0031408318021001RP; 26/02/2024 09:00:00;9;314;0;42;0;314
ES0031408318021001RP; 26/02/2024 10:00:00;10;354;0;46;0;354
ES0031408318021001RP; 26/02/2024 11:00:00;11;385;0;54;0;385
ES0031408318021001RP; 26/02/2024 12:00:00;12;418;0;49;0;418
ES0031408318021001RP; 26/02/2024 13:00:00;13;389;0;48;0;389
ES0031408318021001RP; 26/02/2024 14:00:00;14;396;0;49;0;396
ES0031408318021001RP; 26/02/2024 15:00:00;15;392;0;53;0;392
ES0031408318021001RP; 26/02/2024 16:00:00;16;398;0;51;0;398
ES0031408318021001RP; 26/02/2024 17:00:00;17;374;0;41;0;374
ES0031408318021001RP; 26/02/2024 18:00:00;18;335;0;34;0;335
ES0031408318021001RP; 26/02/2024 19:00:00;19;315;0;37;0;315
ES0031408318021001RP; 26/02/2024 20:00:00;20;298;0;35;0;298
ES0031408318021001RP; 26/02/2024 21:00:00;21;245;0;38;0;245
ES0031408318021001RP; 26/02/2024 22:00:00;22;155;0;31;0;155
ES0031408318021001RP; 26/02/2024 23:00:00;23;116;0;33;0;116
ES0031408318021001RP; 26/02/2024 24:00:00;24;103;0;28;0;103
ES0031408318021001RP; 27/02/2024 01:00:00;1;104;0;26;0;104
ES0031408318021001RP; 27/02/2024 02:00:00;2;108;0;28;0;108
ES0031408318021001RP; 27/02/2024 03:00:00;3;103;0;25;0;103
ES0031408318021001RP; 27/02/2024 04:00:00;4;101;0;24;0;101
ES0031408318021001RP; 27/02/2024 05:00:00;5;98;0;24;0;98
ES0031408318021001RP; 27/02/2024 06:00:00;6;103;0;23;0;103
ES0031408318021001RP; 27/02/2024 07:00:00;7;155;0;33;0;155
ES0031408318021001RP; 27/02/2024 08:00:00;8;213;0;42;0;213
ES0031408318021001RP; 27/02/2024 09:00:00;9;319;0;43;0;319
ES0031408318021001RP; 27/02/2024 10:00:00;10;366;0;49;0;366
ES0031408318021001RP; 27/02/2024 11:00:00;11;394;0;54;0;394
ES0031408318021001RP; 27/02/2024 12:00:00;12;424;0;58;0;424
ES0031408318021001RP; 27/02/2024 13:00:00;13;410;0;57;0;410
ES0031408318021001RP; 27/02/2024 14:00:00;14;399;0;52;0;399
ES0031408318021001RP; 27/02/2024 15:00:00;15;400;0;51;0;400
ES0031408318021001RP; 27/02/2024 16:00:00;16;398;0;52;0;398
ES0031408318021001RP; 27/02/2024 17:00:00;17;395;0;52;0;395
ES0031408318021001RP; 27/02/2024 18:00:00;18;353;0;39;0;353
ES0031408318021001RP; 27/02/2024 19:00:00;19;325;0;34;0;325
ES0031408318021001RP; 27/02/2024 20:00:00;20;284;0;35;0;284
ES0031408318021001RP; 27/02/2024 21:00:00;21;231;0;33;0;231
ES0031408318021001RP; 27/02/2024 22:00:00;22;146;0;25;0;146
ES0031408318021001RP; 27/02/2024 23:00:00;23;112;0;29;0;112
ES0031408318021001RP; 27/02/2024 24:00:00;24;104;0;27;0;104
ES0031408318021001RP; 28/02/2024 01:00:00;1;102;0;26;0;102
ES0031408318021001RP; 28/02/2024 02:00:00;2;113;0;27;0;113
ES0031408318021001RP; 28/02/2024 03:00:00;3;112;0;27;0;112
ES0031408318021001RP; 28/02/2024 04:00:00;4;100;0;23;0;100
ES0031408318021001RP; 28/02/2024 05:00:00;5;98;0;24;0;98
ES0031408318021001RP; 28/02/2024 06:00:00;6;103;0;23;0;103
ES0031408318021001RP; 28/02/2024 07:00:00;7;148;0;29;0;148
ES0031408318021001RP; 28/02/2024 08:00:00;8;227;0;43;0;227
ES0031408318021001RP; 28/02/2024 09:00:00;9;334;0;43;0;334
ES0031408318021001RP; 28/02/2024 10:00:00;10;364;0;48;0;364
ES0031408318021001RP; 28/02/2024 11:00:00;11;409;0;52;0;409
ES0031408318021001RP; 28/02/2024 12:00:00;12;441;0;53;0;441
ES0031408318021001RP; 28/02/2024 13:00:00;13;413;0;53;0;413
ES0031408318021001RP; 28/02/2024 14:00:00;14;403;0;52;0;403
ES0031408318021001RP; 28/02/2024 15:00:00;15;411;0;51;0;411
ES0031408318021001RP; 28/02/2024 16:00:00;16;411;0;50;0;411
ES0031408318021001RP; 28/02/2024 17:00:00;17;422;0;51;0;422
ES0031408318021001RP; 28/02/2024 18:00:00;18;356;0;44;0;356
ES0031408318021001RP; 28/02/2024 19:00:00;19;315;0;38;0;315
ES0031408318021001RP; 28/02/2024 20:00:00;20;277;0;33;0;277
ES0031408318021001RP; 28/02/2024 21:00:00;21;219;0;31;0;219
ES0031408318021001RP; 28/02/2024 22:00:00;22;136;0;23;0;136
ES0031408318021001RP; 28/02/2024 23:00:00;23;104;0;27;0;104
ES0031408318021001RP; 28/02/2024 24:00:00;24;110;0;29;0;110
ES0031408318021001RP; 29/02/2024 01:00:00;1;107;0;27;0;107
ES0031408318021001RP; 29/02/2024 02:00:00;2;106;0;27;0;106
ES0031408318021001RP; 29/02/2024 03:00:00;3;102;0;28;0;102
ES0031408318021001RP; 29/02/2024 04:00:00;4;99;0;27;0;99
ES0031408318021001RP; 29/02/2024 05:00:00;5;97;0;27;0;97
ES0031408318021001RP; 29/02/2024 06:00:00;6;104;0;24;0;104
ES0031408318021001RP; 29/02/2024 07:00:00;7;145;0;34;0;145
ES0031408318021001RP; 29/02/2024 08:00:00;8;222;0;39;0;222
ES0031408318021001RP; 29/02/2024 09:00:00;9;308;0;42;0;308
ES0031408318021001RP; 29/02/2024 10:00:00;10;364;0;49;0;364
ES0031408318021001RP; 29/02/2024 11:00:00;11;416;0;54;0;416
ES0031408318021001RP; 29/02/2024 12:00:00;12;457;0;56;0;457
ES0031408318021001RP; 29/02/2024 13:00:00;13;415;0;51;0;415
ES0031408318021001RP; 29/02/2024 14:00:00;14;415;0;52;0;415
ES0031408318021001RP; 29/02/2024 15:00:00;15;402;0;49;0;402
ES0031408318021001RP; 29/02/2024 16:00:00;16;401;0;49;0;401
ES0031408318021001RP; 29/02/2024 17:00:00;17;409;0;50;0;409
ES0031408318021001RP; 29/02/2024 18:00:00;18;348;0;38;0;348
ES0031408318021001RP; 29/02/2024 19:00:00;19;300;0;36;0;300
ES0031408318021001RP; 29/02/2024 20:00:00;20;259;0;30;0;259
ES0031408318021001RP; 29/02/2024 21:00:00;21;210;0;30;0;210
ES0031408318021001RP; 29/02/2024 22:00:00;22;139;0;24;0;139
ES0031408318021001RP; 29/02/2024 23:00:00;23;104;0;27;0;104
ES0031408318021001RP; 29/02/2024 24:00:00;24;103;0;26;0;103
ES0031408318021001RP; 01/03/2024 01:00:00;1;100;0;26;0;100
ES0031408318021001RP; 01/03/2024 02:00:00;2;98;0;26;0;98
ES0031408318021001RP; 01/03/2024 03:00:00;3;98;0;26;0;98
ES0031408318021001RP; 01/03/2024 04:00:00;4;97;0;27;0;97
ES0031408318021001RP; 01/03/2024 05:00:00;5;95;0;25;0;95
ES0031408318021001RP; 01/03/2024 06:00:00;6;101;0;25;0;101
ES0031408318021001RP; 01/03/2024 07:00:00;7;146;0;32;0;146
ES0031408318021001RP; 01/03/2024 08:00:00;8;208;0;38;0;208
ES0031408318021001RP; 01/03/2024 09:00:00;9;293;0;46;0;293
